assessment_id,point_id,lat,lon,avg_condition,avg_functionality,avg_time_effectiveness,avg_cost_effectiveness,avg_env_social
53,27747,44.857287406056926,-101.78995459970534,0.7040172670737233,5.150339357110551,7.998245790990239,8.401340913782544,4.153915396177772
42,10044,6.752675319022082,-1.1185097115863414,1.998643552203696,3.1966759161159928,1.4462317277347914,9.493415787891026,3.9791651277010818
10,72101,18.621197925923934,-183.19820819041172,0.10191837088702416,0.6671200426730184,9.722600363254994,8.361883477493224,1.840078642067754
4,57386,19.840733925781777,-118.35722323260595,0.5604390667395687,0.0004985372897625684,0.3840481024501885,1.1450282403513723,6.545738736005652
26,75878,56.68716379560047,-48.2483111221504,0.893544072588357,8.445033745560783,5.6516507977565835,5.5871331160806665,2.5246114449518986
26,56374,113.3184373518775,-179.75031444375497,2.189607203125472,2.9741138334889303,5.149003152676995,0.3796940816558436,6.863786592199151
87,40813,18.141369880450995,-85.44408136665794,0.15663444036974394,0.40818879790901486,3.253534332458814,3.4798989865879495,4.526223354277024
96,74483,31.62288659955825,-120.1273284194429,8.949053254936905,3.749742723417231,1.5868006857242423,5.034051651561891,6.031853508502648
21,6400,65.901797703625,-175.0126655206973,3.6382410002211554,0.6405401873366645,8.526754148597632,4.977187050685941,3.3446908560920727
94,34072,42.50592538071983,-117.99918772698393,5.803272593069549,3.909453482425551,3.5499111009354998,2.8360978160120243,3.022303609490505
9,52529,24.785212310625557,-97.42214347998514,1.3317337160704412,6.569382925472562,5.517069735665865,3.136479698723409,0.41922280149474744
68,73449,83.36586907977409,-190.41046281810816,7.602545865110556,5.86970245902314,9.934889696945174,4.907526544324413,1.4960989381614231
67,73176,54.59409757224122,-121.59755543089965,8.373825182095187,5.310835718672719,9.859767952870843,9.342145351959,8.804283731858279
76,22751,2.0818540306594784,-125.6127825211349,7.838798954262083,8.76578594397643,6.173996905937022,9.704835924376091,6.868179074586674
31,55881,25.53322848491308,-42.28360962641467,5.339741492167137,7.493340926225608,7.290677713969121,5.261002051999654,6.924747724505278
47,77838,27.51258777670125,-101.19427465250914,9.311005080059317,0.6626699577933315,0.5094236820256559,4.193311474523159,9.765844482223333
75,91019,68.28023174282816,-203.41356166125306,0.23410794330977702,3.2183351353681875,5.201474838742,5.821639718603119,8.429114745018389
69,81955,4.202182994147435,-133.7953946982836,6.129836521060552,4.907847287736012,8.493028779430961,0.9311374571366604,5.040561384523655
87,40738,85.08244666879418,-114.86654062244071,3.7484027368878605,0.18836153873621475,3.896203625494535,8.84781361867528,7.015099733205089
23,77587,73.73021132618935,-91.75961854826488,9.135560099217892,3.1607445069125486,2.902859914938871,0.4924164442602197,6.433785655857072
6,56758,17.619764560839435,-64.58705171124714,6.606897242578552,6.797309706484156,3.2051390224131246,4.286674423320775,2.9713554377140206
95,61451,99.21334394200211,-125.43085487376523,2.9474224115777092,1.029784399752386,9.911156280865589,2.197749250193702,8.793801542597521
67,66123,90.0258302930452,-109.44380018887672,8.002865338273086,9.682625160866369,3.301750079813013,0.47276184611000693,9.770612103257983
47,50468,2.2713109541947674,-140.33426692252726,6.3631260258426705,5.8354201129524155,6.546389491220593,9.111727185756461,0.8467406978280068
51,61607,100.47033856932775,-105.5165765814243,7.0654897644642585,9.424535495514021,8.556096216270056,5.04646994803564,1.648723386006582
38,17114,64.6348538316287,-185.23292508275279,5.2879692271993175,1.3858653786863684,2.077018057651098,1.1172856901998296,0.07324906907551831
15,31150,79.80191885250039,-100.10837581313368,0.6514460337624062,1.3892100911398053,4.934686795562446,4.218510534270767,4.8285887931986595
65,63623,136.39419691705143,-85.6881652008889,0.7912333531247606,2.503143780434697,0.5666597931807948,2.788455058763434,6.218271186875903
46,33598,13.191069125142427,-150.49997902940146,9.859436296469283,7.059429220276769,0.805486840998052,5.962598295390574,2.5476097317473636
89,99324,31.14697310704441,-90.54170602560109,7.267263472694121,5.849133309848375,6.671006334928632,2.3391851151440592,2.818809196902264
90,97156,31.495529085258013,-156.1823101875732,6.1650929281193845,7.587200854017415,5.218846767661271,7.519713267612639,0.1712056720749966
93,54415,83.15623390566431,-135.9301238438628,4.833546516048768,9.952272835507564,1.075797157513303,0.3251324713950765,4.4587676023536496
50,85834,25.00965041114875,-104.65886134808714,7.8157191600167035,3.979285934174727,5.679962193934863,6.2363207789718675,5.436646953777733
88,3854,59.65469123223336,-125.35054819672649,7.176870500721959,7.589333724080277,6.259157709015862,8.27997146167605,9.139696899636343
46,49244,18.484670798630855,-6.552050515409462,8.324593144029288,8.833071374447364,3.593126593776198,5.375328302588549,8.945093591218754
50,89933,68.17269996634823,-80.55942375637298,8.177320535258666,9.791526897071396,9.808218381591443,5.734253468367013,4.411413032414448
14,73750,51.888007607145795,-90.31188857682065,9.799893989116326,8.627059992082978,9.063179812008645,3.3616325053173126,1.7661597063507195
60,41092,29.937944560789717,-68.06864309739304,9.312696570659334,3.041053955904932,8.624702500074772,0.45428529667227546,6.010343813881914
63,10493,66.12993233376206,-42.832751260265425,2.178337370755142,6.606521249957655,7.64744863229737,6.637667024259947,2.188616065094368
23,5687,-7.393133250403295,-21.356503502938693,0.3672535037357971,6.3901617317659785,0.7023513870081965,2.3438810783343635,0.5599860051788141
56,43623,41.38648066002929,-102.92732144727881,2.4139769307259016,7.229743038097628,2.063619621214714,7.54033889702873,7.368130879847987
23,53815,52.06403235203315,-147.65888864562703,7.971993309505633,9.764641007234408,3.6002604727204512,8.631201210238496,4.806623634738524
4,7212,62.111998280315305,-122.40686168871851,4.898335981680423,8.939258354879184,5.992357020365304,8.004537473872894,9.373328241802731
69,58532,42.64057806937069,-129.00100647989333,2.4435348875461136,2.3902337232155277,8.095003206828098,2.3851737947041207,2.836096216140959
36,67661,73.96916973761975,-80.01750294313013,8.961021426768351,8.814323189731127,1.4051527539779751,8.84511628340242,1.7934285940593753
72,86771,-42.31171414230138,-181.20564781386187,2.758269981548386,7.275830192395835,7.020717031445113,4.1001934644866775,3.7753612518733295
55,25360,-3.034612177549988,-107.5899576393732,7.037290244453135,1.3305831440774918,2.0663034309692807,6.0801587345337,0.3955820676922328
6,70103,35.46448778123005,-95.44607344686922,6.066002153044627,0.5388250970488129,2.4718074415506774,1.0746750231842384,6.4284406940550545
4,75471,41.28776642881273,-146.35110234715944,7.165160025609566,0.2615857950417255,1.629583392020566,7.95892229255557,9.72780474522607
22,84221,44.27101464934129,-127.80228778038389,5.4235584548532465,7.113334470306846,1.854761673923575,9.12285058189887,0.10274318195690912
29,60567,-34.398637312455776,-88.84537295493968,6.451749097122006,2.3529635595622302,8.647410688980928,9.118269036204737,3.368041998146336
95,67526,61.75023776252194,-149.8762726525497,3.495066560188568,8.846538415012525,3.6172348391153655,6.291795986741223,2.009424807994286
52,88250,105.28931001548878,-81.64305320324084,9.886025167714385,1.0091966470763636,5.977153677821417,3.1363213909893406,8.17727694331959
91,46253,-5.072927831222742,-55.71673594748636,7.929660860962134,0.5549143920223654,8.020323408575894,5.062765719891324,5.4387589526317885
78,52778,28.95652319435696,-114.68777810210499,2.8043512525170264,3.1825401783322036,0.3740502724238337,2.314081550932643,2.178929135074025
53,6585,73.85462592879345,-100.3052256911435,7.801789968414817,3.38982902683345,4.038571237130977,2.46123817163987,1.8335869001754823
37,82349,-2.294521109551752,-53.76572528981414,0.7158176379330239,9.200212478212439,5.194023385292557,3.9146973866706567,4.245033647406014
83,18028,36.16172583586582,-108.60418974159506,3.006234383256241,5.458953726940309,6.656915591292591,3.506711798882849,1.8344202610695426
9,66318,-42.48309385421328,-141.87393480628705,3.623709362301093,3.592068886822999,3.828134215195771,6.852901999215991,5.386215127091924
94,77341,42.244498631601964,-103.50322431848663,6.6693436856824695,1.8558992716845069,0.6706955163463235,6.431597757482809,7.0322020841039095
95,23591,29.395603899170567,-92.49836091117547,0.443275724397314,4.4115922989908585,2.986685369602864,9.7329942941264,5.1895633450877305
89,76810,93.29481423480013,-108.82250863366768,9.47541763239219,8.670842418767148,2.797947352403507,6.838170640140884,2.135435601670639
38,75912,5.922598877957352,-68.0716331688128,4.8306321792126905,5.649903341962053,6.095597177580179,0.0477156817846669,0.9532881655336589
85,87141,96.58673198004826,-115.26875801479969,9.794036278711934,5.550959818728808,2.753392922409069,9.487961144829988,2.2308454903789365
86,21679,38.75055649105445,-89.52587647086352,2.896906330925977,8.064021088922424,7.568843644858399,3.134129851578961,2.8269677781760794
86,72530,30.995140772568732,-123.31704068826285,6.617259552804377,0.5574263704030902,0.1787252992672439,5.2642838226079745,6.574437615070414
52,10535,51.34661180383708,-117.80304656210294,5.6903990579202,1.2963702063921712,9.746036597027592,0.07755968714986072,9.881671669735507
24,84334,-3.487284803537321,-131.72761400485712,8.17599176329464,0.21549672208327042,7.055169665247086,2.6520924494630616,2.8888295449654846
69,51164,90.54774538332269,-39.41855559126343,0.9000868027876763,4.419764137579309,0.8682937384974887,0.691086692809213,4.803696732456203
38,21056,17.50521446923085,-95.52260903477367,1.964943051991328,4.242704949679213,8.94955633519444,2.0113392571047175,9.083034284260425
76,45350,12.8358010827016,-90.47567216078987,2.1123618485611093,0.8138844237183129,1.8409870338720224,3.1482172781719067,2.468870451352887
52,69900,26.28733375250045,-116.3503635547274,7.652337136380346,7.890189243120792,7.951721104328804,4.143403265259618,6.04257099157185
94,45814,19.74700450191274,-114.74737454547662,7.36499002387796,6.391212633166568,5.681655213802927,4.556178831401284,1.5410705757095822
10,84122,44.57151465775104,-68.46557146960791,7.050753774581725,2.7348741037681314,6.0226829403522695,8.513403393261004,4.49393197158932
58,48673,-12.161465841403519,-157.56145828042733,3.6349759916711335,4.931466991184726,5.649889578744965,0.5336183656776594,0.2592765232358052
20,88678,70.02209831580291,-173.74646340224012,9.111292928013928,6.284569660337351,7.987187794294298,0.2523301170960812,8.33393200659811
57,55033,49.59276614291487,-86.06839166759259,7.51521043204054,8.57013553695769,5.10542792731812,3.761339557721395,1.956940067993127
81,77507,43.94965073319255,-105.1735296226814,6.7390809920913695,5.6401196779025184,5.360556610644157,4.924826332772053,4.526493299560656
75,52553,38.636704121981914,-146.30872052871575,2.4530172715898946,6.899239397200364,5.118723331126852,8.61628816406504,8.057484745933301
11,36543,49.76620657019649,-114.94201322798708,8.591267627550874,7.305235688036844,2.417658089049959,9.089698615770471,0.7289877196466288
44,21678,114.00625178457862,-187.32420847402426,6.266531407255789,6.621888764088992,1.10447294304871,2.250417170590493,1.146200763645765
61,43489,23.33605930646719,-68.79722904357705,2.527165383055543,3.1009819577468747,9.929044197279726,2.3804387091801016,7.7556314570315195
33,10345,0.7958208645303486,-73.8772996859792,2.698239995079579,9.117990739246213,3.805881702388639,8.351430736511272,9.490544278283
61,57741,41.077165712494995,-212.4821665315452,2.692233759341934,1.8433009874433393,9.441207117810475,1.6809655157382952,7.12724525938051
41,74199,77.34341921508573,-107.0799963091092,1.1292936118574315,4.198995653254621,0.7788539231199987,7.073679802583902,0.17599120008549352
29,39863,52.78940885668222,-94.61250245490211,0.5556067391576069,5.037131455247766,6.347150342102995,7.186104288118003,6.853894621898533
82,85812,26.114082482938063,-110.68941143325888,5.004640996790547,8.869442035435988,2.107867104500566,7.323776045772764,4.22355692702603
24,76610,47.09302314609377,-65.01620088346638,4.590934365791668,2.018039059059075,4.855487633707263,5.229912140125292,8.43736025920782
78,2358,22.99821061945515,-124.13697092654508,9.723694726665759,1.3711892546743487,3.1733588029637882,7.959145285932933,9.061619287093505
80,75736,67.50642908230884,-69.07770852621975,3.667390767139953,9.30687084922991,4.083735485805763,7.948154905380399,3.1608182509273677
64,51775,62.99389414707028,-67.83489267773061,5.085096986841078,6.2798960591415645,1.2419997152726237,7.555008493677741,0.391904592632375
99,1140,51.92689718396385,-86.44661355724213,5.498333629051331,9.472798369666455,2.492069881827954,1.8150471442503247,1.823979734483201
22,77054,31.620787257551747,-150.18631475280446,6.715833049292211,1.3171779869797395,6.911910894013797,7.006534793400235,8.629444970926766
93,337,39.08650999108509,-69.64984014890854,3.610280762017025,2.900293595680916,6.443258750065333,1.9485005364889474,1.6326155518160446
18,14051,17.170928537115362,-131.59844237836,9.40695876730682,8.452606278247167,5.297674310773768,4.890020423698086,1.1374494315635808
57,12040,73.76017239768919,-122.42062303309127,2.9776761854447864,9.255337206097487,8.917601947647107,9.255357478086601,8.996247831394781
91,93454,12.422896147848316,-95.0210656934331,4.103964076047824,4.497014572771385,1.3965317803576227,5.867357973503787,6.858487914545524
64,83403,41.08196020060159,-82.7662641990839,2.4195298760038786,6.470087521167112,4.029046190737654,7.034479753986687,1.0267176470878137
89,16491,77.45816328494905,-91.1612256376759,5.248363289189211,7.562247474350446,7.402860297238999,8.876552061571827,1.5667382997326174
46,2457,45.80215654091532,-94.43130302188034,1.0476176823310257,0.9709204650925884,4.163767444948733,2.64329877009481,6.337562285045943
98,19419,5.324031299534909,-85.38768050421938,3.8218936507530223,0.9841246642145018,4.487844610166707,9.142594074002247,2.1527307678417396
56,37918,112.87300582323792,-150.84244304496053,7.157930695621154,8.592625379266606,3.1097873686216237,3.8126452658571184,6.055518944219298
10,22054,13.34746784299606,-131.1668790208321,0.8221946378063538,3.682637441177974,6.885737972895215,5.26296480068887,4.850798094046121
84,2319,14.78733859010168,-177.86253094962507,9.09490751391303,0.4524169576653292,6.816258802076493,3.2914992222398287,3.7787343880487043
85,52889,-83.86159471182985,-123.12358791242266,7.792105378115169,2.0426199310416946,9.192877220183961,6.357353847028251,3.0261576806376453
57,41924,49.430737009596655,-148.04207776416592,4.980325371945099,3.7702695856047583,3.1085434663655107,7.4410069443421865,1.5530205121231222
64,24617,90.3562108969972,-27.80812742024348,0.43443278873896873,1.9361870770490586,7.127844559035763,9.341757483583496,5.365115227462706
35,65570,71.33557580021629,-99.94995715974568,9.473506671931125,8.220859728417047,4.601520517617555,0.724547966413166,1.81682146373624
46,21852,2.7284137581794425,-157.775437402355,1.775587204206741,0.4981699173282861,4.65893502327248,8.837396282342809,0.4209433420906794
2,13503,-29.888565717712353,-174.95644916928296,7.351590911716355,1.9515496650737918,9.855511729630365,3.807368961432729,0.8369920569362754
50,80382,65.01257032937147,-129.27865957329252,0.36648448101801234,1.4710538776230475,7.687477327518316,6.442335128345076,5.237595095145813
53,54841,40.67353256670174,-153.99503991233982,7.319402420909488,8.200003016087775,3.4847143719525664,5.13391093428508,8.625766891551365
39,21402,66.64554811570585,-163.2680302280824,5.196126192990221,1.9855420383998945,4.97742342693427,7.811140324601622,9.24562683533648
32,26931,-18.910721386871145,-128.5803671332714,2.151160828545129,7.424695628991729,4.690742667746745,8.91068322036945,6.572546251348152
59,41501,61.218114136105626,-162.81812597841622,9.545757058783606,6.989525000090597,9.756519965095809,7.417566905996163,5.811029676174671
45,3667,81.64258950518371,-111.7477922659229,7.890853840951188,8.6422581990913,4.586161886588332,1.3054661480428853,4.171879836190179
63,63701,-20.370961355730962,-63.99112707168168,2.0320040885227506,2.211629677728024,4.0047473762659545,5.864388634331449,3.760717462187607
88,25565,40.622905999989186,-138.4391423152079,8.842344599176712,4.921121592241343,8.191568407664466,8.99929161221287,3.4729773897661476
86,68383,70.16843686946285,-43.998087949153046,4.069125239622316,1.4744904003998316,5.158688590887105,3.63306195866656,4.962880363168112
17,20256,62.570989669054086,-75.80538404174081,5.8430552317111175,0.592933206670323,5.048999981519947,7.768578428895255,2.2781315716258277
49,17825,18.66038821906779,-166.35975052846658,3.833039796539911,1.131598614894086,7.706461300704475,6.025733314551804,0.6000159880497891
65,31383,53.796348713079475,-101.65410254084904,2.368051296575783,2.042845269482801,4.007775329947711,8.125157037943527,5.187068042453211
62,88649,31.82393109582106,-162.9023110486995,5.905258007476471,4.400305846247683,9.411581462381715,9.739715362636089,0.40825402154105905
69,28818,93.05461359765125,-158.94137117242917,8.44593290422009,4.0515445183153895,8.056211821408038,3.5281691364642365,3.38721580283996
69,52098,-11.970142191031833,-161.16514719271268,1.7309926690874,7.3127897421131225,7.197447150911578,5.132429238305018,6.006984070028166
91,5431,26.9237355728205,-129.45212125613608,3.94171994185354,1.3671081260362183,0.8421867139237216,1.5834560678208065,1.6813852249780337
18,62663,31.757957915564855,-135.26814186529998,0.5776459758544095,1.0171487209240904,6.548973970368226,6.3222227695542665,9.234972238175294
18,53797,18.444766979501324,-122.05981811971856,5.023548218728607,8.408283593307743,1.6817672169445796,4.718985729802406,8.088670880938661
69,54300,4.0005625703679115,-109.01015189417961,1.3275527620653582,4.582504518750472,1.5261124911624613,2.6706763979978945,6.21687118409691
80,21180,7.037975643377063,-116.00858798691918,0.11905587343581603,1.9579035554563617,2.8640543022039386,8.298219295753553,3.7687404755926557
95,25031,10.167060514901017,-116.10369227200722,1.6691519127136711,3.6708436483255467,5.473731441261068,8.839971842220486,1.4092952586286844
10,83401,47.39364163901396,-38.154748054098576,2.7775852734794526,7.892394610654042,7.041084278865353,5.348101524126852,3.6435107542591236
28,35266,19.07644726480247,-71.78142204179909,6.730354051011628,0.15606419117449755,2.899798543522719,2.3257146786651695,3.8447260977428965
51,22783,83.46393595460555,-185.41476076257675,8.570250997650374,7.829079932710315,5.9261678631093115,9.546041473919813,4.7028973372968155
40,25835,4.427715856993409,-101.88307189510276,2.4551318469762897,7.206843237209386,8.381802708342818,1.639634569375945,9.26362833301958
48,38280,97.2793172478118,-154.138930385073,5.2046384676837985,1.8685562965946623,6.4397018377530335,1.4726436239498197,2.116428351678917
59,33861,-36.13291484475289,-128.91818010176414,8.468868601790728,1.3939366660864283,7.576359604597586,1.2746888422661051,8.64890051197526
81,60156,84.50459844389678,-162.38016977826143,0.03887829290717515,6.639205095030095,7.372314629279316,2.3586237960690792,0.9767149117591323
16,48033,34.14108731028425,-156.20480683734155,5.890239250495169,2.010952215422922,0.6308489381109061,4.032559159372948,5.143828614558924
20,83961,-7.000389044583507,-107.22908113667958,5.5866827536240615,0.16386400772227305,6.665419851585933,3.262521053509616,6.63410578556455
36,84879,65.53723412774298,-134.66538866878497,0.05802865315517769,1.3065039243266718,2.233899971220076,1.7793497429435379,3.7036558249280107
27,61738,7.466379885824313,-150.49027748496337,8.268555585635172,2.4397472429950176,5.187030754872123,2.0339368322858,9.966608192075997
64,53023,72.0165096774212,-132.7385684004757,0.8787206997222119,7.085018255564838,4.435821451887071,1.5647627286436372,2.372796208729632
10,66731,6.351554874539083,-51.130607489843705,2.456466140725774,2.4856698649129294,0.8889192641604726,3.934469576583157,5.688331582172319
74,97507,48.79675502123625,-104.22492620752989,9.919845338595591,3.642457236478467,9.403145827145703,1.886570814481432,4.8802221273307165
64,74345,9.707102623096688,-73.88340499491224,7.8300025262192285,8.076453945803516,2.9582529050535755,7.9501034297803255,0.05254818999646749
40,11985,-26.396833507283233,-124.60262719068257,8.159924181492446,7.8631187263903275,6.519584829492655,5.549361465551331,6.954291837342387
14,39506,26.16273662112781,-141.14852121710237,4.190898454099063,3.3286832197283713,7.727240959475812,7.579394430230279,6.546865631412783
99,17448,10.427069135246242,-108.10912747383098,4.238712448228825,8.222960970135222,8.624777317266073,5.660253913324324,1.3715645523560682
41,77511,66.32832136134911,-119.47471197157185,3.302012204884519,4.450552937509177,2.895836950676297,5.469364788834579,9.259943838418883
59,54172,37.64930870457613,-87.00943512271698,3.1189286163485432,3.64025412030215,9.79215651588158,7.171991598179538,5.771782696239636
66,23039,-0.26271027343291564,-117.6734733909423,4.712806676978884,4.793012419674335,2.8893648448764964,8.434076738779526,4.4075115082480965
94,77006,40.931420660469136,-134.82273263586677,4.565825063175835,6.950107930614083,7.589019305896799,4.750665743766858,8.653631148728326
6,74136,86.41980740518292,-67.94547104933852,3.978497971279343,7.409707163199601,7.336640664034945,8.612729397949742,2.7543254646278745
32,9764,12.979034286543698,-43.331511733643595,5.705458552622467,3.7162004667433237,2.0840566132905227,0.2515137135107348,4.553427584534889
62,64228,85.84214245361684,-173.21474782777483,2.9983971753318004,9.427148305876896,6.76890768778764,5.544382096064045,8.620598874603747
39,38833,91.66203612870642,-48.16986791053337,0.9486134279852776,0.2322462915937873,6.939864998685463,2.4659164470377926,4.2240631823600765
65,35289,123.55911802624358,-65.1827230320113,7.796454024877882,3.6302409986596063,5.198397392862603,9.947840017861468,0.6261647696975536
21,65092,29.554818682433385,-89.88338789392412,7.257623621764559,1.9579124585010677,8.446795580225325,7.976941433325026,4.6807962359739665
43,2259,74.94144116561321,-169.73369114553176,8.689308018744219,5.7419486307202625,8.493995658275551,9.275836632858814,9.317610695769826
56,30292,117.61037087334756,-138.36542077136735,2.6440980853858473,1.3657450224199552,5.402795218233523,1.6533538328539288,4.857092687297047
94,90712,-4.4936391938792255,-140.3420185610777,5.807243974616608,7.2549199879040405,7.040802361538601,4.577534064147024,9.469265378307517
83,32005,44.09320000789004,-62.99005349508052,0.9514623379018516,9.582547161814976,2.7252742087455193,4.045408758435913,4.113602796860145
77,25706,17.200744316645245,-167.20350875285388,4.815922622874993,9.627365144430474,0.9041013706252465,7.412000947328746,1.2038644562667533
13,69669,-9.502003570262751,-46.77923536160131,8.71581197116562,4.07797184738749,8.083428907838165,7.667204869126659,1.904278931688561
45,19048,62.274627585390135,-90.347529696475,7.5003996680744915,5.934113804192367,0.2569479330756608,6.92560720067725,6.099836885809751
54,84360,0.5714089768801855,-83.80417037088532,0.7770660977614241,2.109472519394858,9.886386840363162,5.752890274928105,1.4053796718069855
58,96108,-6.576503446883557,-142.22333748034046,9.454063799651053,1.0658403492804103,5.670437297034837,4.921437247964065,1.9145491998626263
76,14856,114.36878335274768,-107.32393895389681,3.2789045261690664,8.411956678408728,5.950511739917895,2.6162443925554637,1.343810002233442
81,11922,33.158378703878626,-166.2778401330348,0.0746442982678086,8.583150396348904,5.917653436985079,0.8902487264565384,0.7699328768817437
34,65298,105.12887097400474,-115.3408370412493,2.1493368312267958,5.336511280773674,3.2630690160797537,8.654376352871097,6.295073340590706
52,1925,-6.095813912053885,-145.84303491403588,2.9706297544234417,3.4709489355485035,6.897754127383823,9.217063765930051,8.365472504058665
22,7969,-54.57661151941467,-76.6697242920169,0.44129814069824636,6.227354985990652,5.985821727116818,5.410739639931964,7.776331976884481
88,34924,67.32792208925828,-73.86631877173889,8.513645544456393,5.868349945551796,3.6514764958341814,6.483922480675676,8.37375194679392
98,78847,50.76770701178674,-146.4833233401822,4.218075207911465,1.1882015046498362,0.27940237917086996,0.5200382253989388,4.348186362090982
2,6467,36.93349071253772,-196.24369467577324,1.1345364898039212,4.069541986069931,7.3582484547434435,8.593881603808205,9.618931454536977
42,92804,85.45220175284271,-113.3515419085078,2.7570493619843517,0.22665230087173915,3.1705551168373436,5.926697614200379,0.06387996478520508
83,39205,2.5862957020190294,-115.6704469080513,6.09053964358089,3.551880222899272,4.907588255639154,2.1017936608873256,1.9395386987334184
39,88009,54.41172232402252,-144.225442077659,1.1401389718729804,9.2610672363184,0.9614481737216296,5.269305021997894,4.906037013114005
81,10874,29.989743380311204,-129.96598976476827,1.5108281854323913,2.4721333271933865,5.927847202246241,7.523480417669443,0.4463633163058667
93,52171,53.778205770486174,-121.64724647212465,8.405480467550374,1.2968751346098506,0.14943142869648374,5.9955608256264545,5.78086451486837
65,73166,24.613319231926432,-55.910510313776726,5.938563648027161,6.711600468510703,2.492971997359843,8.021952522047936,8.857807463287097
10,93545,37.910092363792714,-25.02459323968577,5.837380576627105,3.452739915317984,4.392028570410985,4.480289840967106,5.874998133777804
56,96645,66.62770835043774,-122.59768844257962,8.975245917047918,1.1087432610961767,7.537969006759288,1.2857583868049327,7.25215854856721
88,47377,41.80504380455413,-105.19440228698281,2.356029498141287,9.989079458272185,7.849901637493399,8.733014844173026,2.3762381553230396
26,98952,40.690148916650294,-156.0180201557695,0.2257684354694267,3.0649903424668135,3.7130120838688696,3.3856555969243107,0.3587078570040547
73,81996,-5.902583343398099,-88.55386745534724,1.8068692232142214,7.004906632301871,3.74280425089626,9.285174121968108,5.346857686239686
22,26963,42.305270821357105,-107.76945683311546,0.5814340947251517,6.73355916032873,0.9021360376362331,1.996624818518794,3.493514143429697
13,14019,102.87236850521975,-160.14171925169535,8.25785419734234,1.8464008079004124,2.6976145702752294,7.02560560186709,6.068777863005478
25,20066,31.385235009232147,-146.05681682856033,6.491459599803287,2.497075767484932,4.735276125311354,5.860223926372559,7.2806793453133345
25,13961,76.41957517194405,-82.39607819280164,5.072786686910071,3.8419834401286437,1.1696456480490025,0.33160965054022884,5.289293934083989
81,33486,47.61207837832037,-100.05325068819144,1.8550234161543944,1.4471875394774547,9.433654947437475,4.143252499857652,5.1617408336597395
79,59021,-3.5072221660296066,-110.83157608076695,7.658584246447804,5.662186255924548,8.622180698016972,0.33658776683953895,3.5043590574723806
77,44564,37.10259475986909,-62.982586207562306,0.8486919405876625,7.900466863345442,0.0006013787657099812,0.7710727413811203,9.58466996502208
83,19589,5.252271479595144,-68.66075120275742,4.033110905084106,9.729579426158743,8.563541217621522,3.7253983982918992,3.104852361998449
80,56794,122.84242985882581,-92.62381753005022,7.565967366518132,5.565534909450948,1.405985921318098,5.151536326011121,3.0752843022325305
54,9093,42.41899949758954,-148.12906619825412,0.8070483573313936,4.42306547829058,3.1140694566012073,8.20632305816632,9.284550082565024
22,39134,84.1826210303338,-142.35014284400685,6.785375464259824,2.0276814206506897,2.8788725325559437,6.787253424215768,4.909301572043009
9,56567,35.783573075299806,-130.77346971989377,7.819444912318906,0.031494646150077577,1.980167607069715,0.17845039868770063,7.743388268122962
88,16794,44.050475585800584,-167.69041972622313,0.07758759020980999,4.796575014236413,9.420708050402277,9.391831301732164,5.3864466756905225
74,85753,54.464366116147055,-142.4096262119419,1.9531953889810505,4.328361984950258,9.635509528879638,6.194033010165743,6.219229996109724
90,79015,49.73058671512456,-79.74788733895862,2.021183980860386,5.122938973456076,1.3143828509776456,7.815270302578754,3.6406361217913097
61,64495,-35.561207029369825,-108.85626054772143,4.031984356223805,6.449297812434897,4.021322404099102,3.0362742818004196,7.4431511537966095
35,15022,24.947507769128144,-123.87557932874633,6.565747764433746,2.793262732252689,2.048229805678444,3.5202713526676632,2.06539408615627
76,15138,79.40957956634274,-136.6172888604853,6.595843731975224,8.558843891218546,8.687451219738714,0.7912773400413808,4.720908525536316
39,16477,22.58910900300124,-85.52833365703825,7.638020221947778,5.481833775727915,4.383305850250507,4.099972469295978,1.3664641621136686
81,15622,20.28099065864357,-37.65645945177549,4.087933624809215,1.4895075099369537,8.623211209828042,2.0657650209746015,6.38921650464281
100,97072,5.058807397544399,-147.42829406844066,9.830249935049201,3.12127353935592,2.0518760194982177,1.7409123774207436,3.1824061392757628
42,16567,59.84473871779205,-76.34426471483766,5.572355059113474,5.518835803451284,9.041336645615058,1.7560338970163036,8.783711702584691
100,88730,-28.25029057943742,-130.08309580774508,5.984065314168498,7.393072881264137,6.886983627478553,8.601906977712874,9.562059296698505
88,76702,-96.25324678822038,-86.52021079808435,3.848095813462434,6.895425756253842,3.1468426769316094,1.842428593758485,5.767737111854705
23,75288,-19.854965809976754,-87.9306082456448,3.925882581428329,1.8410717097871976,0.20071795683806237,6.495171038239379,0.8022141645386149
4,80234,73.24172795720045,-58.65814202738468,1.2792735856845616,7.963675681292614,2.034813958659356,8.48485106885728,1.9082730522996072
40,43535,10.84867645835427,-74.76179011120541,6.569477308354824,3.153842378064169,2.9642048045168967,0.1781403503997081,8.835203295467672
11,4319,-65.28627572875875,-147.084934307497,7.896733331663447,6.94977482109708,2.0860582301697903,1.938245626859909,6.3833545605582644
27,21199,81.34063992100184,-17.36454813514476,1.7037695148224097,3.1238085268987326,6.394999521088809,2.713209263546309,3.285155001582413
51,48003,-16.49943209089782,-101.44176353908874,3.7708691245305803,3.0429381832553615,9.437051061754936,4.298851336699427,6.930073787867595
39,66853,103.04802483377945,-231.35718821970568,3.2125819141314906,7.331019106705206,2.2610860676890554,7.898808653649077,8.429023889768194
